class_name	entry_index	body_count	debug_line_count	mapped_line_count	collision_count	line_table_mode	line_table_count	output_path
COPY_NS	1078	1	0	0	0	appendix_only	0	COPY_NS.unk
COR_BOOT	866	3	0	0	0	appendix_only	0	COR_BOOT.unk
CRUMORPH	794	1	0	0	0	appendix_only	0	CRUMORPH.unk
CRUZTRIG	871	1	0	0	0	appendix_only	0	CRUZTRIG.unk
CRU_SPID	1378	3	0	0	0	appendix_only	0	CRU_SPID.unk
DATALINK	1238	1	0	0	0	appendix_only	0	DATALINK.unk
DEATHBOX	1257	1	0	0	0	appendix_only	0	DEATHBOX.unk
DEATHFL	2567	1	0	0	0	appendix_only	0	DEATHFL.unk
DEATHFL1	553	2	0	0	0	appendix_only	0	DEATHFL1.unk
DEATHFL2	554	2	0	0	0	appendix_only	0	DEATHFL2.unk
DEATHFL3	338	2	0	0	0	appendix_only	0	DEATHFL3.unk
DETPAC	1377	1	0	0	0	appendix_only	0	DETPAC.unk
DOOR	2568	4	0	0	0	appendix_only	0	DOOR.unk
DOOR2	2569	41	0	0	0	appendix_only	0	DOOR2.unk
DOOR3	2570	12	0	0	0	appendix_only	0	DOOR3.unk
DOOREGG	2316	4	0	0	0	appendix_only	0	DOOREGG.unk
D_BARREL	557	1	0	0	0	appendix_only	0	D_BARREL.unk
D_CHEM	1211	2	0	0	0	appendix_only	0	D_CHEM.unk
D_CONG	1212	2	0	0	0	appendix_only	0	D_CONG.unk
D_COUR	1220	1	0	0	0	appendix_only	0	D_COUR.unk
D_ESTORM	1236	2	0	0	0	appendix_only	0	D_ESTORM.unk
D_GUARD	827	2	0	0	0	appendix_only	0	D_GUARD.unk
D_GURDSQ	1254	2	0	0	0	appendix_only	0	D_GURDSQ.unk
D_HOFFMA	1244	1	0	0	0	appendix_only	0	D_HOFFMA.unk
D_MAINT	1213	2	0	0	0	appendix_only	0	D_MAINT.unk
D_OWORK	1214	2	0	0	0	appendix_only	0	D_OWORK.unk
D_SCIEN	1215	2	0	0	0	appendix_only	0	D_SCIEN.unk
D_SOLD	1217	2	0	0	0	appendix_only	0	D_SOLD.unk
D_STORM	1216	2	0	0	0	appendix_only	0	D_STORM.unk
D_SUSAN	1222	1	0	0	0	appendix_only	0	D_SUSAN.unk
D_THERM	1223	1	0	0	0	appendix_only	0	D_THERM.unk
D_VARG	1218	1	0	0	0	appendix_only	0	D_VARG.unk
EBRIDGE	936	2	0	0	0	appendix_only	0	EBRIDGE.unk
EBRIDGE2	1045	2	0	0	0	appendix_only	0	EBRIDGE2.unk
EGRENADE	1322	1	0	0	0	appendix_only	0	EGRENADE.unk
ELEVAT	2571	6	0	0	0	appendix_only	0	ELEVAT.unk
ELEVATOR	544	3	0	0	0	appendix_only	0	ELEVATOR.unk
ELEVPLAT	305	3	0	0	0	appendix_only	0	ELEVPLAT.unk
ELITE	1235	1	0	0	0	appendix_only	0	ELITE.unk
ELYDESK	1105	3	0	0	0	appendix_only	0	ELYDESK.unk
ENERGY	1412	1	0	0	0	appendix_only	0	ENERGY.unk
ENFORCER	438	1	0	0	0	appendix_only	0	ENFORCER.unk
ESPACE	824	2	0	0	0	appendix_only	0	ESPACE.unk
ESPACE2	658	2	0	0	0	appendix_only	0	ESPACE2.unk
ETWALLEW	1383	3	0	0	0	appendix_only	0	ETWALLEW.unk
ETWALLNS	1382	3	0	0	0	appendix_only	0	ETWALLNS.unk
EVENT	867	1	0	0	0	appendix_only	0	EVENT.unk
EWALLEW	811	3	0	0	0	appendix_only	0	EWALLEW.unk
EWALLNS	812	3	0	0	0	appendix_only	0	EWALLNS.unk
EYECAMEW	610	5	0	0	0	appendix_only	0	EYECAMEW.unk
EYECAMNS	609	5	0	0	0	appendix_only	0	EYECAMNS.unk
FADE	1278	2	0	0	0	appendix_only	0	FADE.unk
FASTSKIL	290	1	0	0	0	appendix_only	0	FASTSKIL.unk
FFFLOOR	311	3	0	0	0	appendix_only	0	FFFLOOR.unk
FFFLOOR2	458	3	0	0	0	appendix_only	0	FFFLOOR2.unk
FIGHT_EW	412	1	0	0	0	appendix_only	0	FIGHT_EW.unk
FIGHT_NS	385	1	0	0	0	appendix_only	0	FIGHT_NS.unk
FLAME	2573	2	0	0	0	appendix_only	0	FLAME.unk
FLAME1	1085	2	0	0	0	appendix_only	0	FLAME1.unk
FLAME2	1292	2	0	0	0	appendix_only	0	FLAME2.unk
FLAMEBOX	1029	3	0	0	0	appendix_only	0	FLAMEBOX.unk
FLOOR1	2308	2	0	0	0	appendix_only	0	FLOOR1.unk
FLORMINE	673	1	0	0	0	appendix_only	0	FLORMINE.unk
FREE	2574	34	0	0	0	appendix_only	0	FREE.unk
FUSPAC	926	1	0	0	0	appendix_only	0	FUSPAC.unk
FUSREACT	446	1	0	0	0	appendix_only	0	FUSREACT.unk
GATGUNEW	277	5	0	0	0	appendix_only	0	GATGUNEW.unk
GATGUNNS	266	5	0	0	0	appendix_only	0	GATGUNNS.unk
GDOOR_E	781	1	0	0	0	appendix_only	0	GDOOR_E.unk
GDOOR_E2	151	1	0	0	0	appendix_only	0	GDOOR_E2.unk
GDOOR_N	780	1	0	0	0	appendix_only	0	GDOOR_N.unk
GDOOR_N2	155	1	0	0	0	appendix_only	0	GDOOR_N2.unk
GENERATR	963	1	0	0	0	appendix_only	0	GENERATR.unk
GLASS_EW	637	1	0	0	0	appendix_only	0	GLASS_EW.unk
GLASS_NS	757	1	0	0	0	appendix_only	0	GLASS_NS.unk
GLDIV_EW	1347	1	0	0	0	appendix_only	0	GLDIV_EW.unk
GLDIV_NS	1348	1	0	0	0	appendix_only	0	GLDIV_NS.unk
GOVGUNEW	931	5	0	0	0	appendix_only	0	GOVGUNEW.unk
GOVGUNNS	923	5	0	0	0	appendix_only	0	GOVGUNNS.unk
GRAVITON	1330	1	0	0	0	appendix_only	0	GRAVITON.unk
GRENADE	837	2	0	0	0	appendix_only	0	GRENADE.unk
GRENEGG	2315	1	0	0	0	appendix_only	0	GRENEGG.unk
GTELEPAD	271	2	0	0	0	appendix_only	0	GTELEPAD.unk
GUARD	767	1	0	0	0	appendix_only	0	GUARD.unk
GUARDSQ	795	1	0	0	0	appendix_only	0	GUARDSQ.unk
G_POOL	351	1	0	0	0	appendix_only	0	G_POOL.unk
HOFFMAN	1243	1	0	0	0	appendix_only	0	HOFFMAN.unk
HOVER	2575	5	0	0	0	appendix_only	0	HOVER.unk
HOVER1	1266	4	0	0	0	appendix_only	0	HOVER1.unk
HOVER_EW	685	4	0	0	0	appendix_only	0	HOVER_EW.unk
HOVER_NS	687	4	0	0	0	appendix_only	0	HOVER_NS.unk
IONIC	1328	1	0	0	0	appendix_only	0	IONIC.unk
JELYH2	1240	1	0	0	0	appendix_only	0	JELYH2.unk
JELYHACK	1237	1	0	0	0	appendix_only	0	JELYHACK.unk
JOHN	431	2	0	0	0	appendix_only	0	JOHN.unk
KEYPAD	2576	1	0	0	0	appendix_only	0	KEYPAD.unk
KEYPADEW	1102	1	0	0	0	appendix_only	0	KEYPADEW.unk
KEYPADNS	1101	1	0	0	0	appendix_only	0	KEYPADNS.unk
KORESH	1400	2	0	0	0	appendix_only	0	KORESH.unk
LANDMINE	924	2	0	0	0	appendix_only	0	LANDMINE.unk
LASERI	471	1	0	0	0	appendix_only	0	LASERI.unk
LAZER	2577	1	0	0	0	appendix_only	0	LAZER.unk
LAZEREGG	2318	1	0	0	0	appendix_only	0	LAZEREGG.unk
LAZEREW	414	3	0	0	0	appendix_only	0	LAZEREW.unk
LAZERNS	413	3	0	0	0	appendix_only	0	LAZERNS.unk
LIFT	309	4	0	0	0	appendix_only	0	LIFT.unk
LIFTPIT	736	1	0	0	0	appendix_only	0	LIFTPIT.unk
LITEWALL	2578	2	0	0	0	appendix_only	0	LITEWALL.unk
LUGGAGE	145	1	0	0	0	appendix_only	0	LUGGAGE.unk
LWPLATE4	1128	1	0	0	0	appendix_only	0	LWPLATE4.unk
LWPLATE8	1129	1	0	0	0	appendix_only	0	LWPLATE8.unk
L_EW-16	469	4	0	0	0	appendix_only	0	L_EW16.unk
L_EW-2	466	4	0	0	0	appendix_only	0	L_EW2.unk
L_EW-4	467	4	0	0	0	appendix_only	0	L_EW4.unk
L_EW-8	468	4	0	0	0	appendix_only	0	L_EW8.unk
L_NS-16	465	4	0	0	0	appendix_only	0	L_NS16.unk
L_NS-2	461	4	0	0	0	appendix_only	0	L_NS2.unk
L_NS-4	462	4	0	0	0	appendix_only	0	L_NS4.unk
L_NS-8	464	4	0	0	0	appendix_only	0	L_NS8.unk
MAINTMAN	759	1	0	0	0	appendix_only	0	MAINTMAN.unk
MBARREL	479	2	0	0	0	appendix_only	0	MBARREL.unk
MCRATE	1076	1	0	0	0	appendix_only	0	MCRATE.unk
MDESKEW	470	1	0	0	0	appendix_only	0	MDESKEW.unk
MDESKNS	478	1	0	0	0	appendix_only	0	MDESKNS.unk
MDOOR_E	72	3	0	0	0	appendix_only	0	MDOOR_E.unk
MDOOR_N	171	3	0	0	0	appendix_only	0	MDOOR_N.unk
MEDIKIT	851	1	0	0	0	appendix_only	0	MEDIKIT.unk
MELF	957	1	0	0	0	appendix_only	0	MELF.unk
MFAN_EW	514	1	0	0	0	appendix_only	0	MFAN_EW.unk
MFAN_NS	513	1	0	0	0	appendix_only	0	MFAN_NS.unk
MGR_EW	688	1	0	0	0	appendix_only	0	MGR_EW.unk
MGR_NS	662	1	0	0	0	appendix_only	0	MGR_NS.unk
MINELET	672	2	0	0	0	appendix_only	0	MINELET.unk
MISS10	2328	2	0	0	0	appendix_only	0	MISS10.unk
MISS11	2329	2	0	0	0	appendix_only	0	MISS11.unk
MISS12	2330	2	0	0	0	appendix_only	0	MISS12.unk
MISS13	2331	3	0	0	0	appendix_only	0	MISS13.unk
MISS14	2332	2	0	0	0	appendix_only	0	MISS14.unk
MISS1EGG	2319	8	0	0	0	appendix_only	0	MISS1EGG.unk
MISS2	2320	14	0	0	0	appendix_only	0	MISS2.unk
MISS3	2321	2	0	0	0	appendix_only	0	MISS3.unk
MISS4	2322	3	0	0	0	appendix_only	0	MISS4.unk
MISS5	2323	3	0	0	0	appendix_only	0	MISS5.unk
MISS6	2324	4	0	0	0	appendix_only	0	MISS6.unk
MISS7	2325	1	0	0	0	appendix_only	0	MISS7.unk
MISS8	2326	3	0	0	0	appendix_only	0	MISS8.unk
MISS9	2327	3	0	0	0	appendix_only	0	MISS9.unk
MONITEW	359	2	0	0	0	appendix_only	0	MONITEW.unk
MONITNS	260	2	0	0	0	appendix_only	0	MONITNS.unk
MONSTER	1234	2	0	0	0	appendix_only	0	MONSTER.unk
MOTION	441	3	0	0	0	appendix_only	0	MOTION.unk
MTAREGG	2309	2	0	0	0	appendix_only	0	MTAREGG.unk
MTELEPAD	400	2	0	0	0	appendix_only	0	MTELEPAD.unk
MUSIC	2334	1	0	0	0	appendix_only	0	MUSIC.unk
NOSTRIL	1088	3	0	0	0	appendix_only	0	NOSTRIL.unk
NPC	2579	16	0	0	0	appendix_only	0	NPC.unk
NPCTRIG	869	2	0	0	0	appendix_only	0	NPCTRIG.unk
NPC_ONLY	872	1	0	0	0	appendix_only	0	NPC_ONLY.unk
OBSERVER	830	1	0	0	0	appendix_only	0	OBSERVER.unk
OFFWORK	761	1	0	0	0	appendix_only	0	OFFWORK.unk
ONCEEGG	2307	2	0	0	0	appendix_only	0	ONCEEGG.unk
OPC	958	1	0	0	0	appendix_only	0	OPC.unk
PANELEW	164	1	0	0	0	appendix_only	0	PANELEW.unk
PANELNS	163	1	0	0	0	appendix_only	0	PANELNS.unk
PEPSIEW	150	2	0	0	0	appendix_only	0	PEPSIEW.unk
PEPSINS	156	2	0	0	0	appendix_only	0	PEPSINS.unk
PHIR	1281	1	0	0	0	appendix_only	0	PHIR.unk
PIT	870	1	0	0	0	appendix_only	0	PIT.unk
PLASMA	1329	1	0	0	0	appendix_only	0	PLASMA.unk
PODBOY	559	2	0	0	0	appendix_only	0	PODBOY.unk
PPLATE	410	1	0	0	0	appendix_only	0	PPLATE.unk
PPLATE2	411	2	0	0	0	appendix_only	0	PPLATE2.unk
PRISBENC	743	2	0	0	0	appendix_only	0	PRISBENC.unk
PRISLEAN	746	2	0	0	0	appendix_only	0	PRISLEAN.unk
PRISSIT	745	2	0	0	0	appendix_only	0	PRISSIT.unk
RADAR	420	1	0	0	0	appendix_only	0	RADAR.unk
RDOOR_E	125	1	0	0	0	appendix_only	0	RDOOR_E.unk
RDOOR_N	7	1	0	0	0	appendix_only	0	RDOOR_N.unk
REBEL_TV	1007	1	0	0	0	appendix_only	0	REBEL_TV.unk
REBSNOR	1350	2	0	0	0	appendix_only	0	REBSNOR.unk
REBWORK	1351	1	0	0	0	appendix_only	0	REBWORK.unk
REB_BOOT	1094	1	0	0	0	appendix_only	0	REB_BOOT.unk
REB_COUP	847	2	0	0	0	appendix_only	0	REB_COUP.unk
REB_EGG	2313	4	0	0	0	appendix_only	0	REB_EGG.unk
REB_GAR	1262	2	0	0	0	appendix_only	0	REB_GAR.unk
REB_PAD	1087	3	0	0	0	appendix_only	0	REB_PAD.unk
RECHAGEW	346	1	0	0	0	appendix_only	0	RECHAGEW.unk
RECHAGNS	312	1	0	0	0	appendix_only	0	RECHAGNS.unk
RECHFLEW	348	2	0	0	0	appendix_only	0	RECHFLEW.unk
RECHFLNS	314	2	0	0	0	appendix_only	0	RECHFLNS.unk
REE_BOOT	1245	3	0	0	0	appendix_only	0	REE_BOOT.unk
RFANBADE	976	2	0	0	0	appendix_only	0	RFANBADE.unk
RFANBADN	981	2	0	0	0	appendix_only	0	RFANBADN.unk
RFANEW	96	3	0	0	0	appendix_only	0	RFANEW.unk
RFANNS	191	3	0	0	0	appendix_only	0	RFANNS.unk
ROAMING	717	1	0	0	0	appendix_only	0	ROAMING.unk
ROLLB_EW	1421	6	0	0	0	appendix_only	0	ROLLB_EW.unk
ROLLB_NS	1416	6	0	0	0	appendix_only	0	ROLLB_NS.unk
ROLL_EW	1390	6	0	0	0	appendix_only	0	ROLL_EW.unk
ROLL_NS	840	6	0	0	0	appendix_only	0	ROLL_NS.unk
RSTATION	424	1	0	0	0	appendix_only	0	RSTATION.unk
RTELEPAD	394	2	0	0	0	appendix_only	0	RTELEPAD.unk
SAFE_EW	533	1	0	0	0	appendix_only	0	SAFE_EW.unk
SAFE_NS	532	1	0	0	0	appendix_only	0	SAFE_NS.unk
SATARG	1355	1	0	0	0	appendix_only	0	SATARG.unk
SCANNER	1327	2	0	0	0	appendix_only	0	SCANNER.unk
SCIENTIS	838	1	0	0	0	appendix_only	0	SCIENTIS.unk
SDOOR_E	1025	1	0	0	0	appendix_only	0	SDOOR_E.unk
SDOOR_N	1018	1	0	0	0	appendix_only	0	SDOOR_N.unk
SECRTEGG	2312	1	0	0	0	appendix_only	0	SECRTEGG.unk
SENTRY	463	6	0	0	0	appendix_only	0	SENTRY.unk
SFXTRIG	1252	1	0	0	0	appendix_only	0	SFXTRIG.unk
SHOCKER	2581	2	0	0	0	appendix_only	0	SHOCKER.unk
SHOCKEW	452	3	0	0	0	appendix_only	0	SHOCKEW.unk
SHOCKEW1	1116	3	0	0	0	appendix_only	0	SHOCKEW1.unk
SHOCKNS	459	3	0	0	0	appendix_only	0	SHOCKNS.unk
SHOCKNS1	1115	3	0	0	0	appendix_only	0	SHOCKNS1.unk
SICBFLNS	739	2	0	0	0	appendix_only	0	SICBFLNS.unk
SICBOXNS	738	1	0	0	0	appendix_only	0	SICBOXNS.unk
SIGNEW	188	1	0	0	0	appendix_only	0	SIGNEW.unk
SIGNNS	189	1	0	0	0	appendix_only	0	SIGNNS.unk
SKILLBOX	1253	1	0	0	0	appendix_only	0	SKILLBOX.unk
SLIDEFLR	1239	2	0	0	0	appendix_only	0	SLIDEFLR.unk
SMALCHAI	509	1	0	0	0	appendix_only	0	SMALCHAI.unk
SMALLTAB	47	1	0	0	0	appendix_only	0	SMALLTAB.unk
SOLDIER	902	1	0	0	0	appendix_only	0	SOLDIER.unk
SPANEL	940	1	0	0	0	appendix_only	0	SPANEL.unk
SPECIAL	1228	5	0	0	0	appendix_only	0	SPECIAL.unk
SPIDER	2582	3	0	0	0	appendix_only	0	SPIDER.unk
SPIDPAD	921	2	0	0	0	appendix_only	0	SPIDPAD.unk
SPIDWALK	915	3	0	0	0	appendix_only	0	SPIDWALK.unk
SSBOX_EW	693	1	0	0	0	appendix_only	0	SSBOX_EW.unk
SSBOX_NS	716	1	0	0	0	appendix_only	0	SSBOX_NS.unk
SSWITCHE	1113	2	0	0	0	appendix_only	0	SSWITCHE.unk
SSWITCHN	1108	2	0	0	0	appendix_only	0	SSWITCHN.unk
STABLE	734	1	0	0	0	appendix_only	0	STABLE.unk
STATICEW	897	2	0	0	0	appendix_only	0	STATICEW.unk
STATICNS	598	2	0	0	0	appendix_only	0	STATICNS.unk
STEAM	2583	2	0	0	0	appendix_only	0	STEAM.unk
STEAM1	1276	2	0	0	0	appendix_only	0	STEAM1.unk
STEAM2	1299	2	0	0	0	appendix_only	0	STEAM2.unk
STEAMBOX	1282	3	0	0	0	appendix_only	0	STEAMBOX.unk
STELEPAD	241	2	0	0	0	appendix_only	0	STELEPAD.unk
STORMTRO	883	1	0	0	0	appendix_only	0	STORMTRO.unk
SURCAMNS	1224	5	0	0	0	appendix_only	0	SURCAMNS.unk
SWITCH	2584	2	0	0	0	appendix_only	0	SWITCH.unk
SWITCHEW	99	1	0	0	0	appendix_only	0	SWITCHEW.unk
SWITCHNS	677	1	0	0	0	appendix_only	0	SWITCHNS.unk
S_CHAIR	484	1	0	0	0	appendix_only	0	S_CHAIR.unk
TARGETEW	501	1	0	0	0	appendix_only	0	TARGETEW.unk
TARGETNS	500	1	0	0	0	appendix_only	0	TARGETNS.unk
TEST	2314	1	0	0	0	appendix_only	0	TEST.unk
TEXTFILE	2585	4	0	0	0	appendix_only	0	TEXTFILE.unk
THERM	361	1	0	0	0	appendix_only	0	THERM.unk
THERMATR	826	1	0	0	0	appendix_only	0	THERMATR.unk
THRMBCKE	1385	1	0	0	0	appendix_only	0	THRMBCKE.unk
THRMBCKN	1384	1	0	0	0	appendix_only	0	THRMBCKN.unk
TIMER	1227	4	0	0	0	appendix_only	0	TIMER.unk
TRANSFOR	449	2	0	0	0	appendix_only	0	TRANSFOR.unk
TRIGEGG	2306	2	0	0	0	appendix_only	0	TRIGEGG.unk
TRIGGER	2586	12	0	0	0	appendix_only	0	TRIGGER.unk
TRIGPAD	1231	1	0	0	0	appendix_only	0	TRIGPAD.unk
UPPLATE	1097	1	0	0	0	appendix_only	0	UPPLATE.unk
VALBOX	2587	1	0	0	0	appendix_only	0	VALBOX.unk
VALUEBOX	595	2	0	0	0	appendix_only	0	VALUEBOX.unk
VALVE	50	1	0	0	0	appendix_only	0	VALVE.unk
VARDESK	1092	3	0	0	0	appendix_only	0	VARDESK.unk
VARGAS	942	1	0	0	0	appendix_only	0	VARGAS.unk
VAR_BOOT	1118	3	0	0	0	appendix_only	0	VAR_BOOT.unk
VETRON	1256	1	0	0	0	appendix_only	0	VETRON.unk
VMAIL	873	1	0	0	0	appendix_only	0	VMAIL.unk
WALGUNEW	885	5	0	0	0	appendix_only	0	WALGUNEW.unk
WALGUNNS	754	5	0	0	0	appendix_only	0	WALGUNNS.unk
WALLGUN	2588	44	0	0	0	appendix_only	0	WALLGUN.unk
WINDSURF	825	4	0	0	0	appendix_only	0	WINDSURF.unk
WSHOCKEW	1104	3	0	0	0	appendix_only	0	WSHOCKEW.unk
WSHOCKNS	1103	3	0	0	0	appendix_only	0	WSHOCKNS.unk
WVENTEW	1002	2	0	0	0	appendix_only	0	WVENTEW.unk
WVENTNS	1001	2	0	0	0	appendix_only	0	WVENTNS.unk
YELRAIL	2589	1	0	0	0	appendix_only	0	YELRAIL.unk
YR16X6EW	138	1	0	0	0	appendix_only	0	YR16X6EW.unk
YR16X6NS	140	1	0	0	0	appendix_only	0	YR16X6NS.unk
YR1X1	149	1	0	0	0	appendix_only	0	YR1X1.unk
YR2X6EW	114	1	0	0	0	appendix_only	0	YR2X6EW.unk
YR2X6NS	143	1	0	0	0	appendix_only	0	YR2X6NS.unk
YR4X6EW	148	1	0	0	0	appendix_only	0	YR4X6EW.unk
YR4X6NS	142	1	0	0	0	appendix_only	0	YR4X6NS.unk
YR8X6EW	147	1	0	0	0	appendix_only	0	YR8X6EW.unk
YR8X6NS	141	1	0	0	0	appendix_only	0	YR8X6NS.unk
Y_POOL	352	1	0	0	0	appendix_only	0	Y_POOL.unk
SL_EW-4	950	2	0	0	0	appendix_only	0	SL_EW4.unk
SL_EW-8	951	2	0	0	0	appendix_only	0	SL_EW8.unk
SL_NS-4	947	2	0	0	0	appendix_only	0	SL_NS4.unk
SL_NS-8	946	2	0	0	0	appendix_only	0	SL_NS8.unk
NPCDEATH	2590	3	0	0	0	appendix_only	0	NPCDEATH.unk
D_PLASMA	1425	2	0	0	0	appendix_only	0	D_PLASMA.unk
D_SKELET	1432	2	0	0	0	appendix_only	0	D_SKELET.unk
SL_EW-16	952	2	0	0	0	appendix_only	0	SL_EW16.unk
SL_NS-16	945	2	0	0	0	appendix_only	0	SL_NS16.unk
STEAMEGG	2335	1	0	0	0	appendix_only	0	STEAMEGG.unk
RDOOR1_E	197	2	0	0	0	appendix_only	0	RDOOR1_E.unk
RDOOR2_E	198	2	0	0	0	appendix_only	0	RDOOR2_E.unk
RDOOR3_E	199	2	0	0	0	appendix_only	0	RDOOR3_E.unk
RDOOR4_E	200	2	0	0	0	appendix_only	0	RDOOR4_E.unk
RDOOR5_E	201	2	0	0	0	appendix_only	0	RDOOR5_E.unk
TEXTFIL1	2591	1	0	0	0	appendix_only	0	TEXTFIL1.unk
MALRM_EW	627	1	0	0	0	appendix_only	0	MALRM_EW.unk
MALRM_NS	374	1	0	0	0	appendix_only	0	MALRM_NS.unk
ITEM	2592	15	0	0	0	appendix_only	0	ITEM.unk
FLAMELP	1304	2	0	0	0	appendix_only	0	FLAMELP.unk
BBOX	1319	1	0	0	0	appendix_only	0	BBOX.unk
GBOX_EW	1321	1	0	0	0	appendix_only	0	GBOX_EW.unk
GBOX_NS	1320	1	0	0	0	appendix_only	0	GBOX_NS.unk
ART	1079	1	0	0	0	appendix_only	0	ART.unk
DAMNLUGG	1441	1	0	0	0	appendix_only	0	DAMNLUGG.unk
DAMNMCR8	1442	1	0	0	0	appendix_only	0	DAMNMCR8.unk
COURIER	1119	1	0	0	0	appendix_only	0	COURIER.unk
D_ENFORC	1375	2	0	0	0	appendix_only	0	D_ENFORC.unk
D_EM_GUY	1438	2	0	0	0	appendix_only	0	D_EM_GUY.unk
D_GRENAD	1359	2	0	0	0	appendix_only	0	D_GRENAD.unk
TEXTFIL2	2593	1	0	0	0	appendix_only	0	TEXTFIL2.unk
FIGHT_E1	407	1	0	0	0	appendix_only	0	FIGHT_E1.unk
FIGHT_E2	408	1	0	0	0	appendix_only	0	FIGHT_E2.unk
FIGHT_E3	401	1	0	0	0	appendix_only	0	FIGHT_E3.unk
FIGHT_N1	389	1	0	0	0	appendix_only	0	FIGHT_N1.unk
FIGHT_N2	323	1	0	0	0	appendix_only	0	FIGHT_N2.unk
